ID,Language,Subscription Type,Subscription Event Type,Purchase Store,Amount Converted,Subscription Length,Free Trial User,Web User,Email Subscriber,Push Notifications,Open Count,Click Count,Send Count
39410,ESP,Limited,INITIAL_PURCHASE,Web,65.94,184,0,0,0,0,8,0,30
39519,ESP,Limited,INITIAL_PURCHASE,Web,65.94,183,0,1,1,1,0,0,3
39627,ESP,Limited,INITIAL_PURCHASE,Web,65.94,182,0,0,0,0,8,1,16
39674,ESP,Limited,INITIAL_PURCHASE,Web,65.94,182,0,0,0,0,0,0,1
39751,ESP,Limited,INITIAL_PURCHASE,Web,65.94,366,0,0,0,0,0,0,3
39857,ESP,Limited,INITIAL_PURCHASE,Web,65.94,184,0,0,0,0,17,0,19
39901,ESP,Limited,INITIAL_PURCHASE,Web,65.94,184,0,0,0,0,2,0,16
4745,ESP,Limited,INITIAL_PURCHASE,Web,64.47,183,0,1,1,1,1,1,8
37970,ESP,Limited,INITIAL_PURCHASE,Web,64.46,366,0,0,0,0,NULL,NULL,NULL
5008,ESP,Limited,INITIAL_PURCHASE,Web,63.78,366,0,1,1,1,1,0,3
20232,ESP,Lifetime,INITIAL_PURCHASE,Web,63,29007,0,1,1,1,1,0,2
15833,ESP,Limited,INITIAL_PURCHASE,Web,62.54,732,0,1,1,1,NULL,NULL,NULL
9437,ESP,Limited,INITIAL_PURCHASE,Web,61.95,366,0,0,0,0,0,0,2
35178,ESP,Limited,INITIAL_PURCHASE,Web,61.95,366,0,0,0,0,NULL,NULL,NULL
32255,ESP,Limited,INITIAL_PURCHASE,Web,61.29552741,92,0,0,0,0,NULL,NULL,NULL
35670,ESP,Limited,INITIAL_PURCHASE,Web,61.11303042,91,0,1,1,1,12,2,64
5104,ESP,Limited,INITIAL_PURCHASE,App,59.99,182,0,0,1,1,3,0,5
9867,ESP,Limited,INITIAL_PURCHASE,App,59.99,182,0,0,1,1,0,0,1
11600,ESP,Limited,INITIAL_PURCHASE,App,59.99,182,0,0,1,1,0,0,5
12568,ESP,Limited,INITIAL_PURCHASE,Web,59.58012746,182,0,0,0,1,1,0,1
2142,ESP,Limited,INITIAL_PURCHASE,Web,59.25274959,186,1,1,0,1,3,1,3
10766,ESP,Limited,INITIAL_PURCHASE,Web,59,366,0,1,1,1,NULL,NULL,NULL
10769,ESP,Limited,INITIAL_PURCHASE,Web,59,366,0,1,1,1,0,0,2
20626,ESP,Limited,INITIAL_PURCHASE,Web,59,366,0,0,0,0,0,0,2
38536,ESP,Limited,INITIAL_PURCHASE,Web,59,366,0,0,0,0,1,0,1
1277,ESP,Limited,INITIAL_PURCHASE,Web,58.75758732,202,1,1,0,1,3,0,23
34002,ESP,Limited,INITIAL_PURCHASE,Web,57.89672266,182,0,0,0,0,NULL,NULL,NULL
7990,ESP,Limited,INITIAL_PURCHASE,Web,57.53182027,185,1,1,0,1,NULL,NULL,NULL
10301,ESP,Limited,INITIAL_PURCHASE,Web,55.49898686,296,1,0,1,1,39,2,50
2817,ESP,Limited,INITIAL_PURCHASE,Web,54.88955003,184,0,1,0,1,NULL,NULL,NULL
11856,ESP,Limited,INITIAL_PURCHASE,Web,54.74089311,91,0,0,0,1,NULL,NULL,NULL
38612,ESP,Limited,RENEWAL,Web,54.5997504,274,0,0,0,0,9,0,9
17939,ESP,Limited,INITIAL_PURCHASE,Web,54.4034001,183,0,0,0,0,0,0,1
28275,ESP,Limited,INITIAL_PURCHASE,Web,54.01556089,91,0,0,1,1,24,15,24
11333,ESP,Limited,INITIAL_PURCHASE,Web,53.98336651,183,0,1,0,1,NULL,NULL,NULL
37067,ESP,Lifetime,INITIAL_PURCHASE,Web,53.07,28984,0,0,0,0,0,0,1
38495,ESP,Limited,INITIAL_PURCHASE,Web,52.57764592,92,0,0,0,0,0,0,1
25837,ESP,Limited,RENEWAL,Web,52.54765389,182,0,0,0,0,0,0,2
21744,ESP,Limited,RENEWAL,Web,52.4973192,274,0,0,0,0,2,0,3
17068,ESP,Lifetime,INITIAL_PURCHASE,Web,52.43,28984,0,1,1,1,0,0,1
35256,ESP,Lifetime,INITIAL_PURCHASE,Web,52.23,28984,0,1,1,1,2,0,2
33471,ESP,Limited,RENEWAL,Web,51.23719698,366,0,0,0,0,5,0,6
25051,ESP,Limited,INITIAL_PURCHASE,Web,50.97,91,0,1,1,1,0,0,18
1419,ESP,Limited,INITIAL_PURCHASE,Web,50.63475079,92,0,1,0,1,2,0,2
962,ESP,Limited,INITIAL_PURCHASE,Web,49.6610771,277,0,0,0,1,0,0,4
30808,ESP,Limited,RENEWAL,Web,49.6085264,184,0,0,0,0,NULL,NULL,NULL
16857,ESP,Lifetime,INITIAL_PURCHASE,Web,49.49,28982,0,0,0,0,1,1,2
1117,ESP,Limited,RENEWAL,Web,49.26274793,274,0,0,0,1,5,0,5
4753,ESP,Lifetime,INITIAL_PURCHASE,Web,49,28984,0,1,1,1,2,2,3
5249,ESP,Lifetime,INITIAL_PURCHASE,Web,49,28983,0,1,1,1,36,0,37
8085,ESP,Lifetime,INITIAL_PURCHASE,Web,49,29058,0,1,1,1,0,0,2
11724,ESP,Lifetime,INITIAL_PURCHASE,Web,49,28984,0,1,1,1,5,0,5
12395,ESP,Limited,INITIAL_PURCHASE,Web,49,184,0,0,0,0,2,0,10
13328,ESP,Lifetime,INITIAL_PURCHASE,Web,49,28983,0,0,0,0,0,0,2
16389,ESP,Lifetime,INITIAL_PURCHASE,Web,49,29195,0,1,1,1,7,0,7
20270,ESP,Lifetime,INITIAL_PURCHASE,Web,49,29027,0,0,0,0,0,0,4
21139,ESP,Limited,INITIAL_PURCHASE,Web,49,183,0,0,1,1,0,0,2
21167,ESP,Limited,INITIAL_PURCHASE,Web,49,185,0,1,1,1,0,0,1
21670,ESP,Limited,INITIAL_PURCHASE,Web,49,184,0,1,1,1,7,0,7
24140,ESP,Limited,INITIAL_PURCHASE,Web,49,189,1,1,0,1,NULL,NULL,NULL
24493,ESP,Limited,INITIAL_PURCHASE,Web,49,184,0,0,0,0,5,2,9
27692,ESP,Limited,INITIAL_PURCHASE,Web,49,182,0,0,0,0,3,0,4
32122,ESP,Limited,INITIAL_PURCHASE,Web,49,182,0,0,0,0,1,0,12
34056,ESP,Limited,INITIAL_PURCHASE,Web,49,182,0,0,0,0,NULL,NULL,NULL
36858,ESP,Limited,INITIAL_PURCHASE,Web,49,558,0,0,0,0,0,0,5
37710,ESP,Lifetime,INITIAL_PURCHASE,Web,49,28983,0,0,0,0,3,0,4
38690,ESP,Lifetime,INITIAL_PURCHASE,Web,49,29038,0,0,0,0,0,0,1
4178,ESP,Limited,INITIAL_PURCHASE,Web,46.30624969,100,1,1,0,1,1,0,2
23381,ESP,Limited,RENEWAL,Web,45.73411487,366,0,0,0,0,7,0,22
7477,ESP,Limited,INITIAL_PURCHASE,Web,44.69937761,92,0,0,0,0,NULL,NULL,NULL
7765,ESP,Limited,INITIAL_PURCHASE,Web,43.66199379,96,1,1,0,1,22,14,25
35894,ESP,Limited,INITIAL_PURCHASE,Web,43.55570943,91,0,0,0,0,1,0,1
39264,ESP,Limited,RENEWAL,Web,43.52924455,182,0,0,0,0,21,2,28
9994,ESP,Limited,INITIAL_PURCHASE,Web,43.50750839,403,0,1,1,1,NULL,NULL,NULL
5982,ESP,Limited,INITIAL_PURCHASE,Web,43.45,127,1,0,1,1,1,1,6
34477,ESP,Limited,INITIAL_PURCHASE,Web,43.28363812,92,0,0,0,0,5,0,5
24631,ESP,Limited,INITIAL_PURCHASE,Web,43.21013643,91,0,0,0,0,0,0,1
11363,ESP,Limited,INITIAL_PURCHASE,Web,43.16,511,1,1,0,1,3,0,48
15268,ESP,Limited,INITIAL_PURCHASE,Web,43.15464887,92,0,0,0,1,2,0,3
11589,ESP,Limited,INITIAL_PURCHASE,Web,43.02,92,0,1,1,1,8,0,46
34549,ESP,Limited,INITIAL_PURCHASE,Web,42.91,91,0,0,0,0,8,6,14
4921,ESP,Limited,INITIAL_PURCHASE,Web,42.8,95,1,1,0,1,0,0,1
8849,ESP,Limited,INITIAL_PURCHASE,Web,42.8,498,1,1,0,1,0,0,15
14030,ESP,Limited,INITIAL_PURCHASE,Web,42.8,182,0,0,1,1,0,0,3
4921,ESP,Limited,INITIAL_PURCHASE,Web,42.8,95,1,1,0,1,0,0,1
4921,ESP,Limited,INITIAL_PURCHASE,Web,42.8,95,1,1,0,1,0,0,1
21416,ESP,Limited,INITIAL_PURCHASE,Web,42.8,95,1,1,1,1,0,0,36
4921,ESP,Limited,INITIAL_PURCHASE,Web,42.8,95,1,1,0,1,0,0,1
28012,ESP,Limited,INITIAL_PURCHASE,Web,42.8,92,0,0,0,0,NULL,NULL,NULL
18644,ESP,Limited,INITIAL_PURCHASE,Web,42.7,92,0,0,0,0,4,4,15
6538,ESP,Limited,INITIAL_PURCHASE,Web,42.61,91,0,1,1,1,0,0,9
27491,ESP,Limited,INITIAL_PURCHASE,Web,42.61,91,0,0,0,0,17,4,23
27863,ESP,Limited,INITIAL_PURCHASE,Web,42.61,95,1,1,0,1,NULL,NULL,NULL
31653,ESP,Limited,INITIAL_PURCHASE,Web,42.61,94,1,1,0,1,12,0,109
357,ESP,Limited,INITIAL_PURCHASE,Web,42.46,185,1,1,1,1,1,0,7
3720,ESP,Limited,INITIAL_PURCHASE,Web,42.46,95,1,1,1,1,3,1,152
4607,ESP,Limited,INITIAL_PURCHASE,Web,42.46,95,1,1,0,1,NULL,NULL,NULL
22280,ESP,Limited,INITIAL_PURCHASE,Web,42.46,95,1,1,1,1,1,0,58
27663,ESP,Limited,INITIAL_PURCHASE,Web,42.46,91,0,0,0,0,0,0,3
28980,ESP,Limited,INITIAL_PURCHASE,Web,42.46,95,1,1,1,1,3,0,161
26906,ESP,Limited,INITIAL_PURCHASE,Web,42.41,91,0,0,0,0,0,0,12
3464,ESP,Limited,INITIAL_PURCHASE,Web,42.36,95,1,1,0,1,NULL,NULL,NULL
6987,ESP,Limited,INITIAL_PURCHASE,Web,42.36,96,1,1,1,1,1,0,13
15471,ESP,Limited,INITIAL_PURCHASE,Web,42.36,183,0,0,1,1,4,0,9
24751,ESP,Limited,INITIAL_PURCHASE,Web,42.36,91,0,0,1,1,1,0,7
27639,ESP,Limited,INITIAL_PURCHASE,Web,42.36,91,0,0,0,0,9,7,10
8280,ESP,Limited,INITIAL_PURCHASE,Web,42.35,95,1,1,1,1,12,0,191
406,ESP,Limited,INITIAL_PURCHASE,Web,42.27,187,1,1,1,1,0,0,17
10780,ESP,Limited,INITIAL_PURCHASE,Web,42.27,100,1,1,1,1,4,0,4
12144,ESP,Limited,INITIAL_PURCHASE,Web,42.27,122,0,1,1,1,8,0,52
1549,ESP,Limited,INITIAL_PURCHASE,Web,42.12,91,0,1,1,1,8,0,131
3257,ESP,Limited,INITIAL_PURCHASE,Web,42.12,92,0,0,1,1,0,0,33
14148,ESP,Limited,INITIAL_PURCHASE,Web,42.12,186,1,1,1,1,0,0,10
18623,ESP,Limited,INITIAL_PURCHASE,Web,42.12,189,1,1,1,1,26,21,67
35263,ESP,Limited,INITIAL_PURCHASE,Web,42.0818621,92,0,0,0,0,NULL,NULL,NULL
16888,ESP,Limited,INITIAL_PURCHASE,Web,41.93,91,0,1,0,1,6,1,16
21669,ESP,Limited,INITIAL_PURCHASE,Web,41.87,92,0,0,0,0,2,0,8
2073,ESP,Limited,INITIAL_PURCHASE,Web,41.83,95,1,1,1,1,0,0,3
34758,ESP,Limited,INITIAL_PURCHASE,Web,41.83,95,1,1,1,1,0,0,13
28777,ESP,Limited,INITIAL_PURCHASE,Web,41.79,95,1,1,1,1,0,0,17
11562,ESP,Limited,INITIAL_PURCHASE,Web,41.73,95,1,1,1,1,0,0,65
11798,ESP,Limited,INITIAL_PURCHASE,Web,41.73,187,1,1,1,1,0,0,51
