ID,Language,Subscription Type,Subscription Event Type,Purchase Store, Amount Converted ,Subscription Length,Free Trial User,Web User,Email Subscriber,Push Notifications,Open Count,Click Count
36052,ENG,Limited,RENEWAL,App, $-   ,550,0,0,0,1,NULL,NULL
36053,ITA,Limited,INITIAL_PURCHASE,App, $-   ,182,0,0,1,1,0,0
36054,ESC,Limited,INITIAL_PURCHASE,Web, $15.53 ,731,0,0,0,0,NULL,NULL
36055,GRK,Limited,INITIAL_PURCHASE,Web, $58.84 ,184,0,0,0,0,NULL,NULL
36056,ESP,Limited,RENEWAL,Web, $79.00 ,274,0,0,0,0,2,0
36057,ITA,Limited,INITIAL_PURCHASE,Web, $10.92 ,731,0,0,0,0,NULL,NULL
36058,ENG,Limited,RENEWAL,Web, $79.00 ,120,0,0,0,0,0,0
36059,ESP,Limited,INITIAL_PURCHASE,Web, $37.77 ,91,0,0,0,0,15,0
36060,FAR,Limited,RENEWAL,App, $-   ,368,1,0,1,1,0,0
36061,POR,Limited,RENEWAL,App, $-   ,274,0,1,1,1,0,0
36062,FRA,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,0,0,1,0
36063,FRA,Limited,INITIAL_PURCHASE,Web, $17.59 ,89,0,0,0,0,NULL,NULL
36064,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,NULL,NULL
36065,ENG,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,NULL,NULL
36066,ARA,Limited,RENEWAL,Web, $35.97 ,182,0,0,0,0,18,8
36067,JPN,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,0,0,NULL,NULL
36068,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28786,0,0,0,0,NULL,NULL
36069,FRA,Limited,INITIAL_PURCHASE,Web, $77.17 ,183,0,0,0,0,NULL,NULL
36070,ENG,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,2,2
36071,POL,Limited,RENEWAL,App, $-   ,368,0,0,0,0,NULL,NULL
36072,FRA,Limited,INITIAL_PURCHASE,Web, $226.83 ,365,0,0,0,0,21,0
36073,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,1,0,1,NULL,NULL
36074,RUS,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,1,1,1,0
36075,ESP,Limited,RENEWAL,App, $-   ,368,0,0,0,0,NULL,NULL
36076,ESP,Limited,RENEWAL,App, $-   ,181,0,0,1,1,0,0
36077,ENG,Limited,INITIAL_PURCHASE,Web, $-   ,89,0,0,0,0,NULL,NULL
36078,EBR,Limited,INITIAL_PURCHASE,Web, $39.59 ,182,0,0,0,0,0,0
36079,ESP,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
36080,ESC,Limited,INITIAL_PURCHASE,Web, $17.43 ,185,0,0,1,1,0,0
36081,ESC,Limited,RENEWAL,Web, $19.25 ,153,0,0,0,0,NULL,NULL
36082,CHI,Limited,RENEWAL,App, $-   ,365,0,0,1,1,0,0
36083,TGL,Lifetime,INITIAL_PURCHASE,Web, $200.34 ,28888,0,0,0,0,1,1
36084,RUS,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,34,30
36085,ESP,Limited,INITIAL_PURCHASE,Web, $69.24 ,183,0,0,0,0,5,0
36086,FRA,Limited,INITIAL_PURCHASE,Web, $39.00 ,95,1,1,0,1,NULL,NULL
36087,DEU,Limited,INITIAL_PURCHASE,Web, $-   ,32,0,1,1,1,NULL,NULL
36088,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28803,0,0,0,0,0,0
36089,ITA,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,0,0
36090,ESP,Limited,RENEWAL,Web, $79.00 ,185,0,0,0,0,4,0
36091,JPN,Limited,INITIAL_PURCHASE,Web, $20.48 ,59,0,0,0,0,NULL,NULL
36092,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28772,0,0,0,0,1,0
36093,GLE,Limited,INITIAL_PURCHASE,Web, $-   ,91,0,0,0,0,1,0
36094,ITA,Lifetime,INITIAL_PURCHASE,Web, $-   ,29243,0,1,1,1,15,0
36095,ITA,Limited,INITIAL_PURCHASE,Web, $39.00 ,91,0,0,0,0,6,0
36096,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,NULL,NULL
36097,ARA,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,0,1,5,1
36098,HEB,Limited,INITIAL_PURCHASE,Web, $34.48 ,183,0,0,0,0,NULL,NULL
36099,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,183,0,0,0,0,NULL,NULL
36100,FRA,Limited,RENEWAL,Web, $35.97 ,458,0,0,0,0,8,0
36102,FRA,Limited,RENEWAL,Web, $119.00 ,366,0,0,0,0,1,0
36103,ITA,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,0,0
36104,DEU,Limited,RENEWAL,Web, $79.00 ,366,0,0,0,0,0,0
36105,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,0,0
36106,ESC,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,0,1,87,1
36107,ALL,Lifetime,INITIAL_PURCHASE,Web, $211.44 ,28780,0,0,0,0,0,0
36108,DEU,Limited,RENEWAL,Web, $14.10 ,214,0,0,0,0,NULL,NULL
36109,JPN,Limited,INITIAL_PURCHASE,Web, $79.00 ,95,1,1,1,1,0,0
36111,ESP,Limited,RENEWAL,Web, $35.97 ,274,0,0,0,0,1,0
36112,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,3,0
36113,KOR,Limited,INITIAL_PURCHASE,App, $-   ,366,0,0,0,0,0,0
36114,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,0,0
36115,GRK,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,0,7,0
36116,DEU,Limited,RENEWAL,Web, $13.76 ,153,0,0,0,0,NULL,NULL
36117,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28781,0,0,0,0,7,0
36118,ESP,Lifetime,INITIAL_PURCHASE,Web, $190.19 ,28842,0,0,0,0,0,0
36119,ARA,Limited,RENEWAL,Web, $35.97 ,455,0,0,0,0,1,0
36120,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,NULL,NULL
36121,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,181,0,1,1,1,0,0
36122,POR,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,0,0
36123,FRA,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,0,0,NULL,NULL
36124,RUS,Limited,INITIAL_PURCHASE,Web, $1.10 ,61,0,0,0,0,NULL,NULL
36125,ITA,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,NULL,NULL
36126,DEU,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,1,1,0,0
36127,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28772,0,0,0,0,0,0
36128,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28765,0,0,0,0,NULL,NULL
36129,ALL,Lifetime,INITIAL_PURCHASE,Web, $211.54 ,28773,0,0,0,0,2,1
36130,DEU,Limited,RENEWAL,Web, $79.00 ,184,0,1,1,1,0,0
36132,ESP,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,1,1,0,0
36133,ITA,Lifetime,INITIAL_PURCHASE,Web, $196.90 ,28888,0,0,0,0,NULL,NULL
36134,ITA,Lifetime,INITIAL_PURCHASE,Web, $-   ,29142,0,0,0,0,NULL,NULL
36135,FRA,Limited,RENEWAL,Web, $13.75 ,123,0,0,0,0,NULL,NULL
36136,FRA,Limited,RENEWAL,App, $-   ,193,0,0,1,1,0,0
36137,RUS,Limited,INITIAL_PURCHASE,Web, $10.01 ,731,0,0,0,0,NULL,NULL
36138,ENG,Limited,INITIAL_PURCHASE,Web, $-   ,36,0,0,0,0,0,0
36139,ESP,Limited,RENEWAL,Web, $79.00 ,366,0,0,0,0,3,0
36140,ESP,Limited,RENEWAL,Web, $79.00 ,274,0,0,0,0,12,0
36141,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,0,NULL,NULL
36142,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,0,0
36143,ESC,Limited,INITIAL_PURCHASE,Web, $-   ,81,0,0,0,0,0,0
36144,CHI,Limited,RENEWAL,Web, $19.99 ,365,0,0,0,0,11,0
36145,POR,Limited,INITIAL_PURCHASE,Web, $33.83 ,183,0,0,0,0,NULL,NULL
36146,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28849,0,0,0,0,0,0
36147,ENG,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,NULL,NULL
36148,ENG,Limited,INITIAL_PURCHASE,Web, $149.35 ,184,0,0,0,0,1,0
36149,ESP,Limited,INITIAL_PURCHASE,App, $-   ,89,0,0,0,1,NULL,NULL
36150,ENG,Limited,INITIAL_PURCHASE,Web, $15.79 ,118,0,0,0,0,NULL,NULL
36151,SVE,Limited,INITIAL_PURCHASE,Web, $-   ,731,0,1,1,1,0,0
36152,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,366,0,0,0,0,0,0
36153,ESC,Limited,RENEWAL,Web, $19.18 ,487,0,0,0,0,174,0
36154,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,4,1
36155,GRK,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,1,1,11,0
36156,ESP,Limited,INITIAL_PURCHASE,Web, $38.49 ,92,0,0,0,0,5,0
36157,FRA,Lifetime,INITIAL_PURCHASE,App, $-   ,29275,0,0,1,1,0,0
36158,ESP,Limited,RENEWAL,Web, $79.00 ,274,0,0,0,0,NULL,NULL
36159,CHI,Limited,RENEWAL,Web, $35.97 ,457,0,0,0,0,6,0
36160,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,91,0,0,0,0,NULL,NULL
36161,ITA,Limited,INITIAL_PURCHASE,Web, $35.97 ,90,0,0,0,0,1,0
36162,TGL,Lifetime,INITIAL_PURCHASE,Web, $204.12 ,28888,0,0,0,0,0,0
36163,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,2,0
36164,ENG,Limited,RENEWAL,Web, $119.00 ,366,0,0,0,0,0,0
36165,FRA,Limited,RENEWAL,App, $-   ,365,0,0,0,0,NULL,NULL
36166,ESP,Lifetime,INITIAL_PURCHASE,Web, $289.00 ,28830,0,0,0,0,0,0
36167,ALL,Limited,INITIAL_PURCHASE,Web, $179.00 ,366,0,0,0,0,NULL,NULL
36168,DEU,Limited,RENEWAL,Web, $79.00 ,184,0,0,0,0,6,0
36169,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,0,0,0
36170,ESP,Limited,RENEWAL,Web, $119.00 ,366,0,0,0,0,1,0
36171,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28801,0,0,0,0,0,0
36172,POR,Limited,INITIAL_PURCHASE,Web, $-   ,468,0,0,0,0,NULL,NULL
36173,ESP,Limited,RENEWAL,Web, $79.00 ,184,0,0,0,0,0,0
36174,ESP,Limited,RENEWAL,App, $-   ,351,0,0,1,1,0,0
36175,DEU,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,0,0
36177,ALL,Lifetime,INITIAL_PURCHASE,Web, $218.42 ,28779,0,0,0,0,6,0
36178,ENG,Limited,INITIAL_PURCHASE,Web, $38.85 ,91,0,0,0,0,NULL,NULL
36179,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,1,0,1,NULL,NULL
36180,ENG,Limited,RENEWAL,Web, $79.00 ,184,0,0,0,0,8,7
36181,ALL,Lifetime,INITIAL_PURCHASE,Web, $213.93 ,28777,0,0,0,0,0,0
36182,ITA,Limited,INITIAL_PURCHASE,Web, $20.32 ,94,0,0,0,0,NULL,NULL
36183,ESP,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,0,0,NULL,NULL
36184,ALL,Lifetime,INITIAL_PURCHASE,Web, $210.94 ,28781,0,0,0,0,0,0
36185,JPN,Limited,INITIAL_PURCHASE,App, $-   ,92,0,1,1,1,0,0
36186,GRK,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,0,2,0
36187,FRA,Limited,INITIAL_PURCHASE,Web, $123.52 ,213,0,0,0,0,NULL,NULL
36188,NED,Limited,INITIAL_PURCHASE,App, $-   ,31,0,0,0,1,NULL,NULL
36189,ESP,Limited,RENEWAL,App, $-   ,414,1,0,1,1,0,0
36190,ESP,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,1,1,3,0
36191,ENG,Limited,INITIAL_PURCHASE,App, $-   ,90,0,0,0,0,NULL,NULL
36192,POL,Limited,INITIAL_PURCHASE,Web, $23.33 ,49,0,0,0,0,NULL,NULL
36193,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28802,0,0,0,0,5,0
36194,ITA,Limited,INITIAL_PURCHASE,Web, $30.29 ,91,0,0,0,0,NULL,NULL
36195,ESC,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,NULL,NULL
36196,FRA,Limited,RENEWAL,Web, $119.00 ,547,0,0,0,0,12,0
36197,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,1,0,1,NULL,NULL
36198,ARA,Limited,RENEWAL,Web, $35.97 ,274,0,0,0,0,16,0
36199,ENG,Limited,INITIAL_PURCHASE,App, $-   ,92,0,1,1,1,NULL,NULL
36200,ESP,Limited,RENEWAL,App, $-   ,368,1,0,1,1,0,0
36201,ENG,Limited,RENEWAL,Web, $119.00 ,366,0,0,0,0,0,0
36202,FRA,Limited,INITIAL_PURCHASE,Web, $30.51 ,91,0,0,0,0,NULL,NULL
36203,JPN,Limited,RENEWAL,Web, $79.00 ,275,0,0,0,0,0,0
36204,FRA,Limited,RENEWAL,Web, $179.00 ,427,0,1,1,1,0,0
36205,HIN,Limited,INITIAL_PURCHASE,Web, $42.39 ,90,0,1,0,1,NULL,NULL
36206,ALL,Lifetime,INITIAL_PURCHASE,Web, $351.01 ,28771,0,0,0,0,NULL,NULL
36207,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,0,0,0
36208,ITA,Limited,INITIAL_PURCHASE,Web, $-   ,273,0,1,1,1,0,0
36209,RUS,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
36210,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,183,0,0,0,0,NULL,NULL
36211,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,0,42,1
36212,EBR,Limited,INITIAL_PURCHASE,Web, $27.80 ,31,0,1,1,1,0,0
36213,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28778,0,1,1,1,52,34
36214,ESP,Limited,RENEWAL,Web, $35.97 ,183,0,0,0,0,3,0
36215,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28771,0,0,0,0,1,0
36216,GRK,Limited,INITIAL_PURCHASE,Web, $30.51 ,91,0,0,0,0,NULL,NULL
36217,HEB,Limited,INITIAL_PURCHASE,Web, $119.00 ,183,0,0,0,0,1,0
36218,FRA,Limited,RENEWAL,App, $-   ,548,0,0,0,0,NULL,NULL
36219,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,144,0,1,1,1,0,0
36220,ITA,Limited,INITIAL_PURCHASE,Web, $-   ,181,0,0,0,0,NULL,NULL
36221,CHI,Limited,RENEWAL,App, $-   ,182,0,0,0,0,NULL,NULL
36222,ESP,Limited,RENEWAL,Web, $35.97 ,274,0,0,0,0,0,0
36223,POR,Limited,INITIAL_PURCHASE,Web, $-   ,184,0,0,0,0,0,0
36224,ALL,Lifetime,INITIAL_PURCHASE,Web, $216.66 ,28790,0,1,1,1,63,45
36225,FRA,Limited,INITIAL_PURCHASE,Web, $9.99 ,731,0,0,0,0,NULL,NULL
36226,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,1,1,1,0,0
36227,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,2,0
36228,ENG,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
36229,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28768,0,0,0,0,0,0
36230,ESP,Limited,INITIAL_PURCHASE,App, $-   ,93,0,0,0,1,NULL,NULL
36231,FRA,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,26,11
36232,FRA,Limited,RENEWAL,Web, $119.00 ,366,0,0,0,0,5,1
36233,ITA,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,NULL,NULL
36234,NED,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,NULL,NULL
36235,RUS,Limited,INITIAL_PURCHASE,Web, $69.90 ,183,0,0,0,0,9,0
36236,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,0,0
36237,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,90,0,0,0,0,1,0
36238,TGL,Limited,INITIAL_PURCHASE,Web, $-   ,182,0,1,1,1,0,0
36239,JPN,Limited,INITIAL_PURCHASE,Web, $79.00 ,92,0,0,0,0,0,0
36240,NED,Limited,RENEWAL,App, $-   ,517,0,0,1,1,0,0
36241,POR,Limited,INITIAL_PURCHASE,Web, $-   ,366,0,0,0,0,NULL,NULL
36242,ESP,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,0,0,0,0
36243,ESC,Limited,INITIAL_PURCHASE,Web, $17.37 ,151,0,0,0,0,NULL,NULL
36244,ENG,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,0,NULL,NULL
36245,ENG,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,5,4
36246,TGL,Limited,INITIAL_PURCHASE,Web, $99.00 ,366,0,0,0,0,0,0
36247,FRA,Limited,INITIAL_PURCHASE,Web, $37.95 ,90,0,0,0,0,0,0
36248,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,366,0,0,0,0,NULL,NULL
36249,ALL,Lifetime,INITIAL_PURCHASE,Web, $211.54 ,28770,0,0,0,0,2,0
36250,ESP,Limited,RENEWAL,App, $-   ,182,0,1,1,1,0,0
36251,ITA,Limited,RENEWAL,Web, $13.71 ,274,0,1,0,1,NULL,NULL
36252,EBR,Limited,INITIAL_PURCHASE,Web, $15.85 ,133,0,0,0,0,NULL,NULL
36253,DEU,Limited,RENEWAL,Web, $35.97 ,181,0,0,0,0,0,0
36254,ALL,Lifetime,INITIAL_PURCHASE,Web, $217.41 ,28767,0,0,0,0,0,0
36255,EBR,Limited,INITIAL_PURCHASE,Web, $37.74 ,92,0,0,0,0,2,0
36256,DEU,Limited,INITIAL_PURCHASE,Web, $-   ,184,0,0,0,0,NULL,NULL
36257,ESC,Limited,RENEWAL,Web, $19.99 ,192,0,0,0,0,NULL,NULL
36258,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,0,0
36259,KOR,Limited,INITIAL_PURCHASE,Web, $-   ,273,0,1,1,1,0,0
36260,ESP,Limited,RENEWAL,Web, $79.00 ,182,0,0,0,0,0,0
36261,ESP,Lifetime,INITIAL_PURCHASE,Web, $125.00 ,28885,0,0,0,0,3,3
36262,HIN,Limited,INITIAL_PURCHASE,Web, $-   ,30,0,0,0,0,NULL,NULL
36263,LAT,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,0,0,0,0,0
36264,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28787,0,0,0,0,3,0
36265,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,0,NULL,NULL
36266,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28771,0,0,0,0,0,0
36267,ESP,Limited,RENEWAL,Web, $119.00 ,365,0,0,0,0,0,0
36268,ESC,Limited,INITIAL_PURCHASE,Web, $20.23 ,123,0,1,1,1,0,0
36269,ARA,Limited,INITIAL_PURCHASE,Web, $95.88 ,366,0,0,0,0,NULL,NULL
36270,ESP,Limited,RENEWAL,Web, $79.00 ,239,0,0,0,0,0,0
36271,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28780,0,0,0,0,0,0
36272,JPN,Limited,INITIAL_PURCHASE,Web, $-   ,371,0,1,1,1,1,0
36273,TGL,Limited,INITIAL_PURCHASE,Web, $143.76 ,731,0,0,0,0,0,0
36274,ITA,Limited,RENEWAL,App, $-   ,118,0,0,0,0,0,0
36275,JPN,Limited,INITIAL_PURCHASE,Web, $71.79 ,182,0,0,0,0,2,1
36276,ESP,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
36277,ESP,Limited,RENEWAL,Web, $79.00 ,273,0,0,0,0,1,0
36278,ITA,Limited,INITIAL_PURCHASE,Web, $35.97 ,90,0,0,0,0,1,0
36279,ENG,Limited,RENEWAL,App, $-   ,67,1,0,1,1,0,0
36280,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28797,0,0,0,0,0,0
36281,FRA,Limited,INITIAL_PURCHASE,Web, $92.62 ,365,0,0,0,0,NULL,NULL
36282,ENG,Limited,RENEWAL,App, $-   ,378,1,0,1,1,0,0
36283,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28790,0,0,0,0,0,0
36284,EBR,Limited,INITIAL_PURCHASE,Web, $43.80 ,118,0,0,0,0,NULL,NULL
36285,DEU,Limited,INITIAL_PURCHASE,Web, $104.15 ,554,0,0,0,0,3,0
36286,ALL,Lifetime,INITIAL_PURCHASE,Web, $210.94 ,28796,0,0,0,0,1,0
36287,EBR,Limited,INITIAL_PURCHASE,Web, $1.11 ,30,0,0,0,0,NULL,NULL
36288,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,731,0,0,0,0,NULL,NULL
36289,DEU,Limited,INITIAL_PURCHASE,App, $-   ,310,0,0,1,1,0,0
36290,ITA,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,1,1,26,0
36291,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,181,0,0,0,0,NULL,NULL
36292,ITA,Limited,RENEWAL,Web, $14.00 ,92,0,0,0,0,0,0
36293,ARA,Limited,INITIAL_PURCHASE,Web, $-   ,89,0,0,0,0,0,0
36294,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,372,0,1,0,1,NULL,NULL
36295,ENG,Limited,INITIAL_PURCHASE,Web, $-   ,30,0,1,1,1,NULL,NULL
36296,ITA,Limited,INITIAL_PURCHASE,Web, $-   ,193,0,0,0,0,4,4
36297,ENG,Limited,INITIAL_PURCHASE,Web, $72.47 ,184,0,0,0,0,0,0
36298,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28785,0,0,0,0,0,0
36299,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,89,0,0,0,0,0,0
36300,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,184,0,0,0,0,7,0
36301,ESP,Limited,INITIAL_PURCHASE,Web, $65.94 ,183,0,0,0,0,3,1
36302,ITA,Limited,INITIAL_PURCHASE,Web, $-   ,91,0,0,0,0,NULL,NULL
36303,ALL,Lifetime,INITIAL_PURCHASE,Web, $214.92 ,28797,0,0,0,0,7,0
36304,ESP,Limited,INITIAL_PURCHASE,Web, $69.90 ,183,0,0,0,0,2,0
36305,ENG,Limited,INITIAL_PURCHASE,App, $-   ,365,0,0,0,0,NULL,NULL
36306,ENG,Limited,RENEWAL,App, $-   ,368,1,0,1,1,0,0
36307,FRA,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28765,0,1,1,1,48,41
36308,JPN,Limited,RENEWAL,Web, $119.00 ,365,0,1,1,1,0,0
36310,ALL,Lifetime,INITIAL_PURCHASE,Web, $189.00 ,28790,0,0,0,0,1,1
36311,POR,Limited,INITIAL_PURCHASE,Web, $-   ,366,0,0,0,0,NULL,NULL
36312,HIN,Limited,RENEWAL,Web, $35.97 ,368,0,0,0,0,4,0
36313,ALL,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28803,0,0,0,0,2,0
36314,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,184,0,0,0,0,1,0
36315,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,91,0,0,0,1,NULL,NULL
36317,FRA,Limited,INITIAL_PURCHASE,Web, $39.87 ,182,0,0,0,0,NULL,NULL
36318,CHI,Limited,INITIAL_PURCHASE,Web, $41.34 ,95,1,1,0,1,NULL,NULL
36319,FRA,Limited,INITIAL_PURCHASE,Web, $-   ,89,0,0,0,0,NULL,NULL
36320,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,0,0,0,0,0,0
36321,DEU,Limited,INITIAL_PURCHASE,Web, $35.97 ,183,0,0,0,0,0,0
36322,FAR,Limited,INITIAL_PURCHASE,Web, $27.32 ,94,0,0,0,0,NULL,NULL
36323,ESP,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,0,0,NULL,NULL
36324,ALL,Lifetime,INITIAL_PURCHASE,Web, $209.75 ,28788,0,0,0,0,0,0
36325,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,181,0,1,0,1,NULL,NULL
36326,FRA,Limited,INITIAL_PURCHASE,App, $-   ,91,0,0,1,1,0,0
36327,JPN,Limited,INITIAL_PURCHASE,Web, $87.37 ,183,0,0,0,0,NULL,NULL
36328,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,1,1,1,0,0
36329,POR,Limited,RENEWAL,Web, $79.00 ,275,0,0,0,0,0,0
36330,ESP,Limited,RENEWAL,App, $-   ,303,0,0,1,1,0,0
36331,ALL,Lifetime,INITIAL_PURCHASE,Web, $211.54 ,28769,0,1,1,1,64,7
36332,RUS,Limited,INITIAL_PURCHASE,Web, $-   ,92,0,0,0,0,0,0
36333,ESP,Limited,RENEWAL,App, $-   ,368,1,0,0,1,NULL,NULL
36334,DEU,Limited,INITIAL_PURCHASE,Web, $77.70 ,92,0,0,0,0,NULL,NULL
36335,ESC,Limited,INITIAL_PURCHASE,Web, $54.11 ,150,0,0,0,0,31,6
36336,ESP,Lifetime,INITIAL_PURCHASE,Web, $179.00 ,28857,0,0,0,0,0,0
36337,CHI,Limited,INITIAL_PURCHASE,Web, $70.56 ,770,0,1,1,1,16,8
36338,ITA,Limited,RENEWAL,Web, $14.11 ,155,0,0,0,0,NULL,NULL
36339,ESP,Limited,INITIAL_PURCHASE,Web, $65.94 ,184,0,0,0,0,12,0
36340,FRA,Limited,RENEWAL,App, $-   ,183,0,0,0,0,0,0
36341,ESP,Limited,INITIAL_PURCHASE,Web, $-   ,91,0,0,0,0,0,0
36342,POL,Limited,INITIAL_PURCHASE,Web, $-   ,365,0,1,0,1,NULL,NULL
36343,ESP,Limited,RENEWAL,Web, $79.00 ,274,0,0,0,0,22,0
36344,ESP,Limited,INITIAL_PURCHASE,App, $-   ,92,0,0,1,1,0,0
36345,JPN,Limited,INITIAL_PURCHASE,Web, $-   ,184,0,0,0,0,NULL,NULL
36346,URD,Limited,INITIAL_PURCHASE,Web, $-   ,243,0,0,1,1,0,0
36348,ENG,Limited,INITIAL_PURCHASE,Web, $-   ,181,0,0,0,0,NULL,NULL
36349,ESP,Lifetime,INITIAL_PURCHASE,Web, $216.16 ,28778,0,0,0,0,2,0
36350,ESP,Limited,INITIAL_PURCHASE,Web, $35.97 ,92,1,1,0,1,NULL,NULL
36351,SVE,Lifetime,INITIAL_PURCHASE,Web, $199.00 ,28822,0,0,0,0,0,0
